STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CDSD_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1970-09,1131,0,47,",0,30,",91,",0,04,",27,0,70,",0",77.8,",,,0",62.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1970-10,1147,0,34,",0,29,",75,",0,14,+",251,0,58.3,",0",65.9,",,,0",50.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1970-11,1147,0,23,",0,24,",64,",0,03,",744,0,48.5,",0",54.7,",,,0",42.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1970-12,1147,0,18,",0,08,",60,",0,03,+",1674,0,35,",0",40.5,",,,0",29.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-01,0,0,7,",0,19,",48,",0,05,",2825,0,27.9,",0",34.1,",,,0",21.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-02,0,0,7,",0,02,",60,",0,27,",3688,0,34.2,",0",39.9,",,,0",28.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-03,0,0,25,",0,25,",58,",0,16,",4498,0,38.9,",0",45,",,,0",32.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-04,0,0,31,",0,01,",71,",0,20,",5013,0,47.8,",0",55.9,",,,0",39.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-05,14,0,44,",0,04,",82,",0,17,",5198,0,59.5,",0",67.1,",,,0",51.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-06,238,0,54,",0,02,",93,",0,26,",5208,0,72.1,",0",80.3,",,,0",63.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-07,615,0,64,",0,28,+",97,",0,08,",0,0,77.2,",0",84.7,",,,0",69.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-08,970,0,55,",0,25,",94,",0,09,",0,0,76.4,",0",84.7,",,,0",68.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-09,1187,0,51,",0,25,",90,",0,06,+",12,0,71.8,",0",77.9,",,,0",65.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-10,1229,0,46,",0,13,",80,",0,29,",100,0,63.5,",0",70.2,",,,0",56.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-11,1236,0,27,",0,09,",73,",0,02,",641,0,47.2,",0",53.6,",,,0",40.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1971-12,1236,0,23,",0,31,+",67,",0,11,",1332,0,42.7,",0",49.2,",,,0",36.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1972-01,0,0,9,",0,16,",58,",0,19,",2220,0,36.4,",0",42.9,",,,0",29.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1972-02,0,0,14,",0,23,+",65,",0,29,",3132,0,33.5,",0",40.8,",,,0",26.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1972-03,0,0,21,",0,04,",58,",0,01,",3897,0,40.3,",0",46.8,",,,0",33.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1972-04,0,0,28,",0,08,",77,",0,20,",4354,0,49.8,",0",57.6,",,,0",42,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1972-05,10,0,45,",0,26,+",82,",0,22,",4482,0,61.2,",0",68.7,",,,0",53.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1972-06,111,0,50,",0,11,",87,",0,09,",4494,0,68,",0",74.4,",,,0",61.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1972-07,484,0,59,",0,06,",100,",0,23,",0,0,77,",0",83.8,",,,0",70.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1972-08,786,0,55,",0,16,",90,",0,26,",0,0,74.7,",0",82.2,",,,0",67.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1972-09,938,0,49,",0,23,",89,",0,14,",21,0,69.3,",0",76.9,",,,0",61.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1972-10,942,0,33,",0,21,",76,",0,06,",351,0,54.5,",0",61.9,",,,0",47.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1972-11,942,0,25,",0,23,",70,",0,03,",907,0,46.4,",0",51.8,",,,0",41.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1972-12,942,0,22,",0,18,+",61,",0,03,",1646,0,41.2,",0",46,",,,0",36.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1973-01,0,0,14,",0,09,",61,",0,01,",2528,0,36.6,",0",42.9,",,,0",30.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1973-02,0,0,11,",0,17,+",56,",0,02,",3365,0,35.1,",0",42.4,",,,0",27.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1973-03,0,0,31,",0,21,+",68,",0,12,",3901,0,47.7,",0",54.4,",,,0",41,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1973-04,9,0,36,",0,14,+",87,",0,23,",4234,0,54.2,",0",61.5,",,,0",46.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1973-05,15,0,42,",0,18,",79,",0,29,",4481,0,57.2,",0",63.8,",,,0",50.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1973-06,155,0,55,",0,17,",91,",0,11,",4496,0,69.2,",0",75.9,",,,0",62.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1973-07,434,0,58,",0,12,",91,",0,09,",0,0,74,",0",81.7,",,,0",66.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1973-08,752,0,59,",0,23,",98,",0,28,",0,0,75.3,",0",83,",,,0",67.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1973-09,884,0,46,",0,21,",93,",0,02,",67,0,67.2,",0",75.4,",,,0",58.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1973-10,898,0,41,",0,28,+",81,",0,05,",308,0,57.7,",0",66.3,",,,0",49.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1973-11,898,0,28,",0,21,+",69,",0,15,",882,0,45.9,",0",53,",,,0",38.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1973-12,898,0,15,",0,19,",59,",0,27,",1745,0,37.1,",0",43.8,",,,0",30.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1974-01,0,0,10,",0,18,",65,",0,27,",2673,0,35.1,",0",41.3,",,,0",28.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1974-02,0,0,12,",0,05,",54,",0,22,",3609,0,31.6,",0",37.5,",,,0",25.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1974-03,0,0,23,",0,25,+",69,",0,07,",4301,0,42.7,",0",50,",,,0",35.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1974-04,6,0,29,",0,10,",82,",0,29,",4682,0,52.5,",0",60.6,",,,0",44.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1974-05,28,0,42,",0,02,",89,",0,17,",4872,0,59.6,",0",66.6,",,,0",52.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1974-06,138,0,53,",0,03,",88,",0,22,+",4900,0,67.7,",0",74.9,",,,0",60.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1974-07,497,0,60,",0,26,+",97,",0,09,",0,0,76.6,",0",85,",,,0",68.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1974-08,828,0,59,",0,11,",92,",0,14,",0,0,75.7,",0",83.7,",,,0",67.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1974-09,936,0,43,",0,24,",88,",0,13,",50,0,66.9,",0",74.4,",,,0",59.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1974-10,936,0,32,",0,21,",76,",0,15,+",381,0,54.4,",0",62.7,",,,0",46,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1974-11,937,0,26,",0,27,+",76,",0,01,",895,0,47.9,",0",54.8,",,,0",41,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1974-12,937,0,26,",0,05,",56,",0,07,",1675,0,39.8,",0",45.5,",,,0",34.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1975-01,0,0,17,",0,21,",60,",0,12,",2516,0,37.9,",0",44,",,,0",31.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1975-02,0,0,16,",0,10,",54,",0,23,",3331,0,35.9,",0",41,",,,0",30.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1975-03,0,0,18,",0,09,",59,",0,23,",4110,0,39.9,",0",46.6,",,,0",33.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1975-04,0,0,28,",0,05,",70,",0,19,",4647,0,47.1,",0",54.7,",,,0",39.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1975-05,55,0,46,",0,03,",85,",0,27,",4788,0,62.2,",0",69.3,",,,0",55.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1975-06,189,0,55,",0,10,",91,",0,19,",4802,0,69,",0",75.2,",,,0",62.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1975-07,500,0,60,",0,27,+",90,",0,31,+",0,0,75,",0",81.8,",,,0",68.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1975-08,795,0,58,",0,31,+",98,",0,02,",4,0,74.4,",0",81.6,",,,0",67.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1975-09,831,0,45,",0,15,",76,",0,27,+",67,0,64.1,",0",70.1,",,,0",58.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1975-10,852,0,34,",0,31,",82,",0,15,+",246,0,59.9,",0",67.2,",,,0",52.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1975-11,858,0,36,",0,26,+",77,",0,04,",620,0,52.7,",0",59,",,,0",46.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1975-12,858,0,14,",0,25,",59,",0,15,",1501,0,36.6,",0",43,",,,0",30.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1976-01,0,0,2,",0,23,",51,",0,26,",2647,0,28,",0",34.5,",,,0",21.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1976-02,0,0,10,",0,02,",67,",0,27,",3411,0,38.7,",0",46.8,",,,0",30.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1976-03,0,0,21,",0,18,",65,",0,29,+",4090,0,43.1,",0",50,",,,0",36.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1976-04,8,0,28,",0,12,",89,",0,17,",4444,0,53.5,",0",62.4,",,,0",44.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1976-05,12,0,42,",0,19,",80,",0,15,",4647,0,58.6,",0",65.8,",,,0",51.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1976-06,197,0,49,",0,04,+",91,",0,27,",4678,0,70.1,",0",77.7,",,,0",62.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1976-07,440,0,58,",0,26,",90,",0,24,",0,0,72.8,",0",80.1,",,,0",65.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1976-08,686,0,52,",0,31,",93,",0,22,",6,0,72.7,",0",79.5,",,,0",65.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1976-09,761,0,46,",0,29,",86,",0,08,",64,0,65.6,",0",73,",,,0",58.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1976-10,763,0,30,",0,28,",72,",0,04,",443,0,52.8,",0",59.1,",,,0",46.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1976-11,763,0,19,",0,30,",58,",0,05,",1174,0,40.7,",0",47,",,,0",34.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1976-12,763,0,10,",0,30,",54,",0,07,",2256,0,30.1,",0",37.1,",,,0",23.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1977-01,0,0,-1,",0,17,",42,",0,28,",3591,0,21.9,",0",28,",,,0",15.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1977-02,0,0,10,",0,06,",56,",0,25,",4513,0,32.1,",0",38.6,",,,0",25.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1977-03,0,0,24,",0,25,",68,",0,31,",5174,0,43.7,",0",51,",,,0",36.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1977-04,5,0,26,",0,09,",90,",0,12,",5598,0,51,",0",60.2,",,,0",41.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1977-05,53,0,38,",0,09,",88,",0,28,+",5750,0,61.7,",0",70.7,",,,0",52.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1977-06,161,0,50,",0,08,",88,",0,29,",5786,0,67.4,",0",75.1,",,,0",59.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1977-07,473,0,57,",0,28,",95,",0,19,",0,0,75.1,",0",82.5,",,,0",67.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1977-08,736,0,50,",0,21,",93,",0,09,",7,0,73.2,",0",80.7,",,,0",65.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1977-09,858,0,50,",0,12,",90,",0,03,",77,0,66.8,",0",73.1,",,,0",60.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1977-10,858,0,36,",0,31,+",72,",0,27,",428,0,53.7,",0",61.1,",,,0",46.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1977-11,858,0,27,",0,27,",70,",0,04,",963,0,47.2,",0",52.5,",,,0",41.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1977-12,858,0,13,",0,11,",54,",0,21,",1916,0,34.2,",0",39.5,",,,0",29,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1978-01,0,0,13,",0,10,",56,",0,09,",3027,0,29.2,",0",34.9,",,,0",23.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1978-02,0,0,9,",0,05,",40,",0,25,",4098,0,26.7,",0",32.2,",,,0",21.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1978-03,0,0,14,",0,05,",62,",0,29,",4913,0,38.7,",0",44.9,",,,0",32.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1978-04,0,0,31,",0,03,",75,",0,01,",5344,0,50.6,",0",58.8,",,,0",42.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1978-05,33,0,40,",0,01,",84,",0,21,+",5548,0,59.5,",0",66.7,",,,0",52.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1978-06,211,0,53,",0,14,",93,",0,28,",5556,0,70.7,",0",79,",,,0",62.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1978-07,509,0,57,",0,02,",99,",0,23,",2,0,74.5,",0",82.1,",,,0",67,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1978-08,894,0,62,",0,26,",94,",0,17,",2,0,77.4,",0",84.5,",,,0",70.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1978-09,1010,0,46,",0,30,+",92,",0,07,",69,0,66.6,",0",75.1,",,,0",58.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1978-10,1014,0,37,",0,18,",77,",0,23,",313,0,57.3,",0",65,",,,0",49.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1978-11,1014,0,25,",0,27,",68,",0,18,+",801,0,48.7,",0",55.3,",,,0",42.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1978-12,1014,0,21,",0,29,",65,",0,04,",1598,0,39.3,",0",45.8,",,,0",32.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1979-01,0,0,8,",0,19,",57,",0,02,",2584,0,33.2,",0",39.4,",,,0",27,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1979-02,0,0,2,",0,18,",57,",0,28,",3705,0,25,",0",30.7,",,,0",19.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1979-03,0,0,22,",0,16,",72,",0,30,",4315,0,45.3,",0",52.3,",,,0",38.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1979-04,0,0,33,",0,08,",74,",0,23,",4721,0,51.5,",0",58.4,",,,0",44.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1979-05,25,0,47,",0,02,",90,",0,10,",4814,0,62.8,",0",69,",,,0",56.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1979-06,103,0,50,",0,12,",81,",0,23,+",4836,0,66.9,",0",73.7,",,,0",60.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1979-07,407,0,55,",0,06,",89,",0,13,",2,0,74.7,",0",81.8,",,,0",67.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1979-08,681,0,55,",0,12,",93,",0,08,",8,0,73.7,",0",80.5,",,,0",66.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1979-09,792,0,41,",0,20,",86,",0,04,",58,0,67.1,",0",74.4,",,,0",59.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1979-10,799,0,35,",0,28,+",74,",0,22,",378,0,54.9,",0",61.3,",,,0",48.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1979-11,799,0,28,",0,30,",67,",0,25,",879,0,48.3,",0",54.6,",,,0",42,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1979-12,799,0,17,",0,19,",57,",0,12,",1712,0,38.1,",0",43.9,",,,0",32.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1980-01,0,0,14,",0,31,",54,",0,14,",2729,0,32.2,",0",37.7,",,,0",26.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1980-02,0,0,9,",0,29,",56,",0,21,",3768,0,29.2,",0",36,",,,0",22.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1980-03,0,0,8,",0,01,",59,",0,30,",4593,0,38.4,",0",45.2,",,,0",31.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1980-04,0,0,33,",0,17,+",71,",0,21,",4987,0,51.9,",0",58,",,,0",45.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1980-05,45,0,48,",0,10,+",89,",0,23,",5098,0,62.9,",0",71.1,",,,0",54.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1980-06,179,0,48,",0,11,+",95,",0,27,",5140,0,68.1,",0",76,",,,0",60.1,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1980-07,536,0,64,",0,07,",97,",0,21,",0,0,76.5,",0",83.2,",,,0",69.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1980-08,938,0,65,",0,17,",93,",0,09,+",0,0,78,",0",84.6,",,,0",71.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1980-09,1111,0,49,",0,27,",91,",0,22,",26,0,69.9,",0",77,",,,0",62.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1980-10,1117,0,38,",0,31,+",78,",0,01,",301,0,56.3,",0",62.7,",,,0",49.9,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1980-11,1117,0,30,",0,17,",67,",0,14,",892,0,45.3,",0",51.3,",,,0",39.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1980-12,1117,0,3,",0,25,",60,",0,09,",1862,0,33.7,",0",40.4,",,,0",27,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1981-01,0,0,5,",0,12,",50,",0,27,",3056,0,26.5,",0",32.2,",,,0",20.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1981-02,0,0,10,",0,05,",59,",0,22,",3792,0,38.7,",0",45.1,",,,0",32.3,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1981-03,0,0,18,",0,18,",74,",0,31,",4501,0,42.2,",0",48.8,",,,0",35.5,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1981-04,2,0,36,",0,21,+",81,",0,18,",4843,0,53.7,",0",61.1,",,,0",46.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1981-05,30,0,39,",0,09,",83,",0,26,+",5008,0,60.5,",0",68.3,",,,0",52.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1981-06,208,0,54,",0,08,",88,",0,09,",5022,0,70.5,",0",77.1,",,,0",63.8,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1981-07,591,0,63,",0,30,",97,",0,09,",0,0,77.3,",0",84.1,",,,0",70.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1981-08,913,0,61,",0,21,",93,",0,10,",0,0,75.4,",0",82.1,",,,0",68.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1981-09,1051,0,48,",0,30,+",91,",0,12,",47,0,68,",0",74.5,",,,0",61.6,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1981-10,1051,0,39,",0,25,+",70,",0,22,+",369,0,54.6,",0",61.6,",,,0",47.7,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1981-11,1051,0,31,",0,30,+",67,",0,04,+",888,0,47.7,",0",53.2,",,,0",42.2,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1981-12,1051,0,21,",0,21,",59,",0,23,",1741,0,37.5,",0",42.5,",,,0",32.4,",,,0"
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.7639,2.7,1982-01,0,0,-1,",0,17,",53,",0,04,",2928,0,26.7,",0",33.4,",,,0",20,",,,0"
